AÑO,MES,CATEGORIA,TIPO,DISTRITO,PROVINCIA,LUGAR,SITIOTURISTICO,ACTIVIDAD,NVISITANTES,PROVENIENCIA,PRECIO
2018,setiembre,convencional,exonerado,Chavin ,Huaraz,Querococha,Lagunaquerocoha,escaladadelnevadoOcshapalcayalnevadoVallunaraju,943,extranjero,65
2018,setiembre,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,Turismo,0,nacional,30
2018,setiembre,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,Turismo,0,extranjero,65
2018,setiembre,convencional,exonerado,Caraz,Huaylas,Paron,LagunaParon,Turismo,1314,nacional,30
2018,setiembre,convencional,exonerado,Caraz,Huaylas,Paron,LagunaParon,Turismo,1661,extranjero,65
2018,setiembre,Aventura,Conboleto ,Caraz,Huaylas,Paron,Paron,escaladaalnevadoContrahierbas,0,nacional,30
2018,setiembre,Aventura,Conboleto ,Caraz,Huaylas,Paron,Paron,escaladaalnevadoContrahierbas,0,extranjero,65
2018,setiembre,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escaladaalnevadoContrahierbas,0,nacional,30
2018,setiembre,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escaladaalnevadoContrahierbas,0,extranjero,65
2018,setiembre,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,8,nacional,30
2018,setiembre,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,324,extranjero,65
2018,setiembre,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,0,nacional,30
2018,setiembre,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,0,extranjero,65
2018,setiembre,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,12,nacional,30
2018,setiembre,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,788,extranjero,65
2018,setiembre,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,0,nacional,30
2018,setiembre,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,27,extranjero,65
2018,octubre,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna153,escaladaalnevadoArtesonraju,7426,nacional,30
2018,octubre,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna154,escaladaalnevadoArtesonraju,2040,extranjero,65
2018,octubre,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna155,escaladaalnevadoArtesonraju,492,nacional,30
2018,octubre,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna156,escaladaalnevadoArtesonraju,299,extranjero,65
2018,octubre,Aventura,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,trekking Santa Cruz - Huaripampa,13,nacional,30
2018,octubre,Aventura,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,trekkingSantaCruzHuaripampa,540,extranjero,65
2018,octubre,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,trekkingSantaCruzHuaripampa,0,nacional,30
2018,octubre,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,trekkingSantaCruzHuaripampa,0,extranjero,65
2018,octubre,convencional,Conboleto ,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,3777,nacional,30
2018,octubre,convencional,Conboleto ,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,820,extranjero,65
2018,octubre,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,415,nacional,30
2018,octubre,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,147,extranjero,65
2018,octubre,Aventura,Conboleto ,Huaraz,Huaraz,Ishinca,PNH,Turismo,0,nacional,30
2018,octubre,Aventura,Conboleto ,Huaraz,Huaraz,Ishinca,PNH,Turismo,0,extranjero,65
2018,octubre,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,Turismo,0,nacional,30
2018,octubre,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,Turismo,0,extranjero,65
2018,octubre,convencional,Conboleto ,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,0,nacional,30
2018,octubre,convencional,Conboleto ,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,0,extranjero,65
2018,octubre,convencional,exonerado,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,841,nacional,30
2018,octubre,convencional,exonerado,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,7,extranjero,65
2018,octubre,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Alpinismo,126,nacional,30
2018,octubre,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Alpinismo,526,extranjero,65
2018,octubre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Alpinismo,6,nacional,30
2018,octubre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Alpinismo,118,extranjero,65
2018,octubre,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,1,nacional,30
2018,octubre,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,24,extranjero,65
2018,octubre,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,0,nacional,30
2018,octubre,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,0,extranjero,65
2018,octubre,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,escaladaalosnevadosdeIshinca,0,nacional,30
2018,octubre,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,escaladaalosnevadosdeIshinca,0,extranjero,65
2018,octubre,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,escaladaalosnevadosdeIshinca,7,nacional,30
2018,octubre,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,escaladaalosnevadosdeIshinca,1,extranjero,65
2018,octubre,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,Turismo,0,nacional,30
2018,octubre,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,Turismo,13,extranjero,65
2018,octubre,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,Turismo,0,nacional,30
2018,octubre,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,Turismo,3,extranjero,65
2018,octubre,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,192,nacional,30
2018,octubre,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,28,extranjero,65
2018,octubre,convencional,exonerado,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,3,nacional,30
2018,octubre,convencional,exonerado,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,0,extranjero,65
2018,octubre,Aventura,Conboleto ,Shilla,Carhuaz,Ulta,Ulta,TrekingQuillcayhuanca Cojup,0,nacional,30
2018,octubre,Aventura,Conboleto ,Shilla,Carhuaz,Ulta,Ulta,TrekingQuillcayhuanca Cojup,0,extranjero,65
2018,octubre,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,TrekingQuillcayhuanca Cojup,0,nacional,30
2018,octubre,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,TrekingQuillcayhuanca Cojup,0,extranjero,65
2018,octubre,convencional,Conboleto ,Chavin ,Huaraz,Querococha,Lagunaquerocoha,Turismo,0,nacional,30
2018,octubre,convencional,Conboleto ,Chavin ,Huaraz,Querococha,Lagunaquerocoha,Turismo,0,extranjero,65
2018,octubre,convencional,exonerado,Chavin ,Huaraz,Querococha,Lagunaquerocoha,Turismo,8396,nacional,30
2018,octubre,convencional,exonerado,Chavin ,Huaraz,Querococha,Lagunaquerocoha,Turismo,687,extranjero,65
2018,octubre,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,nacional,30
2018,octubre,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,65
2018,octubre,convencional,exonerado,Caraz,Huaylas,Paron,LagunaParon,escaladadelnevadoOcshapalcayalnevadoVallunaraju,1082,nacional,30
2018,octubre,convencional,exonerado,Caraz,Huaylas,Paron,LagunaParon,escaladadelnevadoOcshapalcayalnevadoVallunaraju,1361,extranjero,65
2018,octubre,Aventura,Conboleto ,Caraz,Huaylas,Paron,Paron,Turismo,0,nacional,30
2018,octubre,Aventura,Conboleto ,Caraz,Huaylas,Paron,Paron,Turismo,0,extranjero,65
2018,octubre,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,Turismo,0,nacional,30
2018,octubre,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,Turismo,0,extranjero,65
2018,octubre,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,escaladaalnevadoContrahierbas,0,nacional,30
2018,octubre,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,escaladaalnevadoContrahierbas,132,extranjero,65
2018,octubre,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,escaladaalnevadoContrahierbas,0,nacional,30
2018,octubre,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,escaladaalnevadoContrahierbas,0,extranjero,65
2018,octubre,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,7,nacional,30
2018,octubre,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,581,extranjero,65
2018,octubre,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,0,nacional,30
2018,octubre,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,Turismo,12,extranjero,65
2018,noviembre,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna157,Turismo,8299,nacional,30
2018,noviembre,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna158,Turismo,1774,extranjero,65
2018,noviembre,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna159,Turismo,434,nacional,30
2018,noviembre,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna160,Turismo,157,extranjero,65
2018,noviembre,Aventura,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,escaladaalnevadoArtesonraju,4,nacional,30
2018,noviembre,Aventura,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,escaladaalnevadoArtesonraju,515,extranjero,65
2018,noviembre,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,escaladaalnevadoArtesonraju,0,nacional,30
2018,noviembre,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,escaladaalnevadoArtesonraju,0,extranjero,65
2018,noviembre,convencional,Conboleto ,Catac,Recuay,carpa,Pastoruri,trekking Santa Cruz - Huaripampa,4020,nacional,30
2018,noviembre,convencional,Conboleto ,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,684,extranjero,65
2018,noviembre,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,380,nacional,30
2018,noviembre,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,trekkingSantaCruzHuaripampa,67,extranjero,65
2018,noviembre,Aventura,Conboleto ,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,0,nacional,30
2018,noviembre,Aventura,Conboleto ,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,0,extranjero,65
2018,noviembre,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,0,nacional,30
2018,noviembre,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,0,extranjero,65
2018,noviembre,convencional,Conboleto ,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,0,nacional,30
2018,noviembre,convencional,Conboleto ,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,0,extranjero,65
2018,noviembre,convencional,exonerado,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,810,nacional,30
2018,noviembre,convencional,exonerado,Acopalca,Huari,Purhuay,lagunaPurhuay,Turismo,10,extranjero,65
2018,noviembre,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,302,nacional,30
2018,noviembre,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,178,extranjero,65
2018,noviembre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,13,nacional,30
2018,noviembre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,58,extranjero,65
2018,noviembre,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Alpinismo,0,nacional,30
2018,noviembre,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Alpinismo,7,extranjero,65
2018,noviembre,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Alpinismo,0,nacional,30
2018,noviembre,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Alpinismo,0,extranjero,65
2018,noviembre,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,Turismo,67,nacional,30
2018,noviembre,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,Turismo,82,extranjero,65
2018,noviembre,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,Turismo,9,nacional,30
2018,noviembre,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,Turismo,6,extranjero,65
2018,noviembre,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,escaladaalosnevadosdeIshinca,2,nacional,30
2018,noviembre,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,escaladaalosnevadosdeIshinca,3,extranjero,65
2018,noviembre,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escaladaalosnevadosdeIshinca,0,nacional,30
2018,noviembre,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escaladaalosnevadosdeIshinca,0,extranjero,65
2018,noviembre,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,265,nacional,30
2018,noviembre,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,47,extranjero,65
2018,noviembre,convencional,exonerado,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,5,nacional,30
2018,noviembre,convencional,exonerado,Shilla,Carhuaz,Ulta,Puntaolimpica,Turismo,0,extranjero,65
2018,noviembre,Aventura,Conboleto ,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,nacional,30
2018,noviembre,Aventura,Conboleto ,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,extranjero,65
2018,noviembre,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,nacional,30
2018,noviembre,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,extranjero,65
2018,noviembre,convencional,Conboleto ,Chavin ,Huaraz,Querococha,Lagunaquerocoha,TrekingQuillcayhuanca Cojup,0,nacional,30
2018,noviembre,convencional,Conboleto ,Chavin ,Huaraz,Querococha,Lagunaquerocoha,TrekingQuillcayhuanca Cojup,0,extranjero,65
2018,noviembre,convencional,exonerado,Chavin ,Huaraz,Querococha,Lagunaquerocoha,TrekingQuillcayhuanca Cojup,8371,nacional,30
2018,noviembre,convencional,exonerado,Chavin ,Huaraz,Querococha,Lagunaquerocoha,TrekingQuillcayhuanca Cojup,550,extranjero,65
2018,noviembre,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,Turismo,0,nacional,30
2018,noviembre,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,Turismo,0,extranjero,65
2018,noviembre,convencional,exonerado,Caraz,Huaylas,Paron,LagunaParon,Turismo,1014,nacional,30
2018,noviembre,convencional,exonerado,Caraz,Huaylas,Paron,LagunaParon,Turismo,1023,extranjero,65
2018,noviembre,Aventura,Conboleto ,Caraz,Huaylas,Paron,Paron,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,nacional,30
2018,noviembre,Aventura,Conboleto ,Caraz,Huaylas,Paron,Paron,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,65
2018,noviembre,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,nacional,30
2018,noviembre,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escaladadelnevadoOcshapalcayalnevadoVallunaraju,0,extranjero,65
2018,noviembre,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,1,nacional,30
2018,noviembre,Aventura,Conboleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,99,extranjero,65
2018,noviembre,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,0,nacional,30
2018,noviembre,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,Turismo,0,extranjero,65
2018,noviembre,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,escaladaalnevadoContrahierbas,2,nacional,30
2018,noviembre,Aventura,Conboleto ,SanMarcos,Huari,Huaripampa,Huaripampa,escaladaalnevadoContrahierbas,98,extranjero,65
2018,noviembre,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,escaladaalnevadoContrahierbas,0,nacional,30
2018,noviembre,Aventura,exonerado,SanMarcos,Huari,Huaripampa,Huaripampa,escaladaalnevadoContrahierbas,0,extranjero,65
2018,diciembre,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna161,Turismo,5581,nacional,30
2018,diciembre,convencional,Conboleto ,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna162,Turismo,1536,extranjero,65
2018,diciembre,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna163,Turismo,0,nacional,30
2018,diciembre,convencional,exonerado,Yungay,Yungay,Llanganuco,lagunaChinancochaylaguna164,Turismo,337,extranjero,65
2018,diciembre,Aventura,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,9,nacional,30
2018,diciembre,Aventura,Conboleto ,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,303,extranjero,65
2018,diciembre,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,nacional,30
2018,diciembre,Aventura,exonerado,Yungay,Yungay,Llanganuco,nevadosYanapacchaChacrarajuHuandoyyChopicalqui,Turismo,0,extranjero,65
2018,diciembre,convencional,Conboleto ,Catac,Recuay,carpa,Pastoruri,escaladaalnevadoArtesonraju,2276,nacional,30
2018,diciembre,convencional,Conboleto ,Catac,Recuay,carpa,Pastoruri,escaladaalnevadoArtesonraju,537,extranjero,65
2018,diciembre,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,escaladaalnevadoArtesonraju,188,nacional,30
2018,diciembre,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,escaladaalnevadoArtesonraju,76,extranjero,65
2018,diciembre,Aventura,Conboleto ,Huaraz,Huaraz,Ishinca,PNH,trekking Santa Cruz - Huaripampa,0,nacional,30
2018,diciembre,Aventura,Conboleto ,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,0,extranjero,65
2018,diciembre,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,0,nacional,30
2018,diciembre,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,trekkingSantaCruzHuaripampa,0,extranjero,65
2018,diciembre,convencional,Conboleto ,Acopalca,Huari,Purhuay,lagunaPurhuay,trekkingSantaCruzHuaripampa,0,nacional,30
2018,diciembre,convencional,Conboleto ,Acopalca,Huari,Purhuay,lagunaPurhuay,trekkingSantaCruzHuaripampa,0,extranjero,65
2018,diciembre,convencional,exonerado,Acopalca,Huari,Purhuay,lagunaPurhuay,trekkingSantaCruzHuaripampa,1152,nacional,30
2018,diciembre,convencional,exonerado,Acopalca,Huari,Purhuay,lagunaPurhuay,trekkingSantaCruzHuaripampa,3,extranjero,65
2018,diciembre,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,139,nacional,30
2018,diciembre,convencional,Conboleto ,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,202,extranjero,65
2018,diciembre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,3,nacional,30
2018,diciembre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,LagunaChurup,Turismo,50,extranjero,65
2018,diciembre,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,0,nacional,30
2018,diciembre,Aventura,Conboleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,8,extranjero,65
2018,diciembre,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,0,nacional,30
2018,diciembre,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Turismo,0,extranjero,65
2018,diciembre,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,Alpinismo,0,nacional,30
2018,diciembre,convencional,Conboleto ,Independencia,Huaraz,Llaca,lagunaLlaca,Alpinismo,0,extranjero,65
2018,diciembre,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,Alpinismo,0,nacional,30
2018,diciembre,convencional,exonerado,Independencia,Huaraz,Llaca,lagunaLlaca,Alpinismo,0,extranjero,65
2018,diciembre,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,Turismo,0,nacional,30
2018,diciembre,Aventura,Conboleto ,Independencia,Huaraz,Llaca,Llaca,Turismo,0,extranjero,65
2018,diciembre,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,Turismo,0,nacional,30
2018,diciembre,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,Turismo,0,extranjero,65
2018,diciembre,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,escaladaalosnevadosdeIshinca,188,nacional,30
2018,diciembre,convencional,Conboleto ,Shilla,Carhuaz,Ulta,Puntaolimpica,escaladaalosnevadosdeIshinca,23,extranjero,65
2018,diciembre,convencional,exonerado,Shilla,Carhuaz,Ulta,Puntaolimpica,escaladaalosnevadosdeIshinca,1,nacional,30
2018,diciembre,convencional,exonerado,Shilla,Carhuaz,Ulta,Puntaolimpica,escaladaalosnevadosdeIshinca,6,extranjero,65
2018,diciembre,Aventura,Conboleto ,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,nacional,30
2018,diciembre,Aventura,Conboleto ,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,extranjero,65
2018,diciembre,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,nacional,30
2018,diciembre,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,Turismo,0,extranjero,65
2018,diciembre,convencional,Conboleto ,Chavin ,Huaraz,Querococha,Lagunaquerocoha,Turismo,0,nacional,30
2018,diciembre,convencional,Conboleto ,Chavin ,Huaraz,Querococha,Lagunaquerocoha,Turismo,0,extranjero,65
2018,diciembre,convencional,exonerado,Chavin ,Huaraz,Querococha,Lagunaquerocoha,Turismo,4247,nacional,30
2018,diciembre,convencional,exonerado,Chavin ,Huaraz,Querococha,Lagunaquerocoha,Turismo,4728,extranjero,65
2018,diciembre,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,TrekingQuillcayhuanca Cojup,0,nacional,30
2018,diciembre,convencional,Conboleto ,Caraz,Huaylas,Paron,LagunaParon,TrekingQuillcayhuanca Cojup,0,extranjero,65
